id,company_id,title,content_summary,source_url,source_name,published_at,sentiment_score,relevance_score,is_digital_related,crawled_at
2705,1,许家印一审被判无期,,"https://www.toutiao.com/trending/7675958432151601190/?traffic_source=&category_name=topic_innerflow&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675958432151601190"",""hot_board_impr_id"":""2026082014500060A424806B672815EED6"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""许家印一审被判无期""}&topic_id=7675958432151601190&original_source=&event_type=hot_board&rank=&style_id=40131",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2706,1,宇树上市第2天王兴兴最新发声,,"https://www.toutiao.com/trending/7675571296320258098/?rank=&style_id=40131&original_source=&category_name=topic_innerflow&event_type=hot_board&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675571296320258098"",""hot_board_impr_id"":""2026082014500060A424806B672815EED6"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""宇树上市第2天王兴兴最新发声""}&topic_id=7675571296320258098&traffic_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2707,1,暑期市场释放“热”动能,,https://www.toutiao.com/article/7675735917080707638?original_source=&traffic_source=,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2714,2,"烽火通信官网 - 最大限度挖掘数字连接价值,造福人类社会",,https://www.fiberhome.com/,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2715,2,烽火通信[600498]A股实时行情 - 百度股市通,,https://finance.baidu.com/stock/ab-600498,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2716,2,烽火通信科技股份官网,,https://www.sogou.com?user_ip=113&bh=1&hintidx=0&query=%E7%83%BD%E7%81%AB%E9%80%9A%E4%BF%A1%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E5%AE%98%E7%BD%91&w=01020600&num=4&sessiontime=1787208604576&interation=&interV=kKIOkrELjbkRmLkElbkTkKIMkrELjboImLkEk74TkKIRmLkEk78TkKILkY==_-115092183&htdbg=on&ie=utf8&s_from=hint_middle,websearch_sogou,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2717,2,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
4119,342,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.9994
2721,3,武汉达梦数据库股份有限公司,,https://www.dameng.com/,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2722,3,武汉达梦数据库股份有限公司- 百度百科,,https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E8%BE%BE%E6%A2%A6%E6%95%B0%E6%8D%AE%E5%BA%93%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/58835873?fr=aladdin,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
